	Pari/GP		NTL		ARM		SRA		BTA		StuBTA
2	0.00148399670919	0.00102297465007	0.00594131151835	0.0222555531396	0.00246742036608	0.00319133864509
12	0.00778386327955	0.0329076713986	0.020504977968	0.0816547605726	0.0376581086053	0.0416226651933
22	0.0184418095483	0.068992084927	0.0610883235931	0.14363723331	0.0948731104533	0.174202574624
32	0.03266954422	0.118758757909	0.0988248719109	0.201138867272	0.149571233326	0.228478299247
42	0.047347413169	0.169391552607	0.137029780282	0.280601024628	0.223607540131	0.329682535595
52	0.0795205699073	0.213008774651	0.152816454569	0.351353592343	0.268501440684	0.373223808077
62	0.103960222668	0.284734567006	0.192686981625	0.428896718555	0.343917555279	0.464358886083
72	0.127140680949	0.348561551836	0.234564224879	0.535948117574	0.431242677901	0.587631013658
82	0.160194238027	0.406940009859	0.274147219128	0.599750783708	0.497535228729	0.635960684882
92	0.189380539788	0.478677113851	0.301582468881	0.702587472068	0.563814110226	0.776789002948
102	0.225819879108	0.536253770192	0.337843312158	0.795253780153	0.63910153177	0.813304848141
112	0.263174215953	0.634087774489	0.373988654878	0.87730413013	0.70742532942	0.934834215376
122	0.30134566625	0.716035551495	0.423126088248	0.972328000598	0.794448905521	1.05703488986
132	0.354461405012	0.775197585424	0.460112995572	1.05220598645	0.850353558858	1.08164866765
142	0.377084599601	0.869043244256	0.500882016288	1.12471691767	0.928078201082	1.15779460801
152	0.418167564604	0.939600229263	0.554131481383	1.26920257674	1.008010149	1.34614687496
162	0.506012333764	1.02469346258	0.579105112288	1.34117523829	1.11073589325	1.3380525642
172	0.528675238291	1.11032146878	0.615857892566	1.44800257683	1.16368251377	1.44006935755
182	0.623391893175	1.20432209969	0.671308888329	1.55949690607	1.25977900293	1.57369719611
192	0.720749325222	1.28470932113	0.707372400496	1.70272498661	1.3539329105	1.57135634952
202	0.776476436191	1.3607243167	0.75950076845	1.80897974968	1.41981310315	1.69265900718
212	0.801635450787	1.46161180072	0.797954797745	1.8874663247	1.46872856882	1.82321556409
222	0.92990454038	1.59477922652	0.848762697644	2.03357712428	1.58799009853	1.98759611448
232	0.905543804169	1.68738179737	0.894311798943	2.10407699479	1.65973406368	2.06698205736
242	1.07137788667	1.81652810838	0.9577349027	2.25034101804	1.7786456479	2.28825354576
252	1.08190189468	1.90996787283	1.01120442814	2.37588773833	1.85945887036	2.31036074956
262	1.24244157473	2.01551789708	1.05670989884	2.53033166462	1.96996341811	2.31762711207
272	1.33232445187	2.13473155763	1.11828033129	2.59647329648	2.04134188758	2.44565590223
282	1.39860913489	2.34429854817	1.17913108402	2.76144957542	2.14713997311	2.56112048361
292	1.5574669838	2.37872523732	1.21755700641	2.93850832515	2.24922068914	2.71441952387
302	1.58919623163	2.45866555638	1.28477141592	3.06343767378	2.33789700932	2.66868366135
312	1.67253043916	2.58346131113	1.33749810855	3.12464843856	2.44917556975	2.81648900774
322	1.77963823742	2.70731589529	1.39187932014	3.29329654906	2.52789722549	3.14177481333
332	1.99199509621	2.95348612467	1.44525843196	3.39487134086	2.63957063357	3.0046561824
342	2.01261366738	2.98872555627	1.50973886914	3.64538788795	2.78745661841	3.26127266884
352	2.11536465751	3.09034130308	1.55353358057	3.69801020622	2.82443110148	3.44360489315
362	2.207988792	3.30372222265	1.68697412809	3.86916269196	3.03644424015	3.5808224678
372	2.2963022391	3.37284602059	1.69843620724	4.01816487312	3.08649089601	3.54122932752
382	2.48196122381	3.55119996601	1.80039840274	4.11795099576	3.16521369086	3.86924242973
392	2.6380472978	3.71664704217	1.85653509034	4.23542319404	3.26597457462	3.80978311433
