	Pari/GP		NTL		ARM		SRA		BTA		StuBTA
2	0.000488652123345	0.00056889322069	0.00315743022495	0.00846433639526	0.00122533904182	0.00169730186462
7	0.00218545065986	0.00456553035312	0.00579889615377	0.0181617471907	0.00558156437344	0.00704521603054
12	0.0042748981052	0.0150502257877	0.0116948021783	0.0280937618679	0.0128483242459	0.0124951203664
17	0.00655280219184	0.0280506345961	0.0183300971985	0.0363712045881	0.0166007942624	0.0181713369158
22	0.00931300057305	0.0447678830889	0.0307912031809	0.043830898073	0.0268085532718	0.0402166843414
27	0.0121354526944	0.0638086795807	0.0399110052321	0.0520802338918	0.0344137880537	0.0502565436893
32	0.0163855287764	0.067781024509	0.0436795817481	0.0648727681902	0.0397950013479	0.0523970127106
37	0.0198316574097	0.0813115437826	0.0485115581089	0.0718641016218	0.0448851055569	0.0580717987484
42	0.0234360959795	0.102344433467	0.05381404029	0.0845257971022	0.0545275476244	0.0663902229733
47	0.0295277436574	0.118507305781	0.0605625576443	0.0941679212782	0.0618442164527	0.0747933122847
52	0.0308050049676	0.138345215056	0.0713806682163	0.102558904224	0.0700261063046	0.0833653608958
57	0.0372921095954	0.149567551083	0.0793250666724	0.118415753047	0.079912132687	0.0909694300758
62	0.0424481232961	0.157719135284	0.078262673484	0.129570749071	0.0901395479838	0.103254848056
67	0.0448559919993	0.176154216131	0.0892362329695	0.140163660049	0.0964558654361	0.116054667367
72	0.0517330434587	0.188733312819	0.0936565664079	0.150985240936	0.107972304026	0.128578000598
77	0.0598006513384	0.208775652779	0.105031437344	0.151557577981	0.120340691672	0.152507570055
82	0.0634810129801	0.22835220231	0.116194910473	0.172263675266	0.131343735589	0.162187099457
87	0.072122891744	0.250455379486	0.124178462558	0.181663778093	0.144105672836	0.17306722535
92	0.0767886638641	0.264484008153	0.13737376531	0.193108320236	0.157561461131	0.18872777621
97	0.084108432134	0.290602684021	0.142277664608	0.208990653356	0.174895816379	0.212551328871
